userid,test_type,assignment_count,ac_count,average_submissions_per_problem,total_submissions,average_codesize,average_codelines,average_completion_time,open_to_close_ratio,open_to_discount_ratio,timenorm_lastsubmit,ranknorm_lastsubmit,timenorm_firstsubmit,ranknorm_firstsubmit,normalized_codelines,ranknorm_codelines,normalized_codesize,ranknorm_codesize,normalized_ratio,ranknorm_ratio,error_count,score
80714,1,77,74,3.051948052,235,570.093617,28.33617021,26819.80519,16.46766021,18.34775934,0.271364718,-0.035648486,0.333451457,-0.035648486,-19.36122539,-0.243649561,-22.42262973,-0.243649561,-27.10849436,-0.243649561,50.5753545,74
80718,1,78,74,3,234,822.1880342,47.28205128,51725.10256,8.917465734,9.479476848,-4.27598127,-16.20412116,-3.924630606,-16.20412116,-21.20185913,-0.921458803,-24.01019237,-0.921458803,-27.70577317,-0.921458803,53.07282115,98
80722,1,76,72,3.289473684,250,995.292,62.076,134615.5658,6.682157187,8.347126225,-0.42161616,-18.24641879,-1.300400328,-18.24641879,-22.11183091,-2.423504412,-24.11449167,-2.423504412,-27.14196074,-2.423504412,48.80474618,96
80730,1,74,74,2.108108108,156,529.5769231,29.57692308,34580.13514,14.4313182,65.08051126,-0.074817952,-3.026694717,-0.470180845,-3.026694717,-20.09115821,-0.642906988,-23.00804051,-0.642906988,-27.05989259,-0.642906988,22.51791073,82
80732,1,77,73,3.766233766,290,731.2172414,43.27931034,58924.44156,7.498476645,9.497679543,-0.161078017,-13.35552211,0.16717416,-13.35552211,-21.25646604,-1.013842701,-24.03342266,-1.013842701,-27.16671032,-1.013842701,70.72602524,93
80733,1,84,82,2.273809524,191,759.0418848,41.84293194,9841.77381,15.87355263,26.43971157,-0.568366715,1.798563617,-0.353407929,1.798563617,-23.56708661,-1.049482682,-26.95996333,-1.049482682,-30.18539862,-1.049482682,35.6688389,77
80735,1,72,72,2.958333333,213,819.0328638,43.00938967,11792.15278,17.99884508,21.66511227,-4.60539813,5.393623293,-4.793617531,5.393623293,-21.09860244,1.277188221,-24.11765064,1.277188221,-26.42709657,1.277188221,41.01039713,72
80739,1,70,69,1.628571429,114,845.4649123,40.87719298,1025.442857,-10.82361246,-10.33477983,3.024056529,20.02106505,2.200472266,20.02106505,-19.32081946,-0.138926981,-22.09231927,-0.138926981,-25.2486802,-0.138926981,16.53164919,61
80741,1,69,64,2.15942029,149,738.261745,30.89932886,13582.75362,21.47792571,26.04218305,-2.111393888,19.86680713,-2.616547656,19.86680713,-18.33674188,0.173720959,-20.68342388,0.173720959,-24.76884207,0.173720959,29.55617126,63
80753,1,79,74,3.949367089,312,1204.573718,49.70192308,33910.10127,16.28677834,25.00953171,-0.853764434,1.780784749,-0.55286354,1.780784749,-22.0123316,0.032905966,-24.01326686,0.032905966,-27.54631902,0.032905966,75.03901285,87
80757,1,75,75,2.12,159,776.5597484,32.29559748,674.0133333,3.347720101,3.562125768,-3.947091139,-23.16277841,-4.49187171,-23.16277841,-20.91052851,-4.15415091,-22.92796733,-4.15415091,-26.60430493,-4.15415091,25.77614017,97
80764,1,87,84,3.367816092,293,642.5460751,29.4778157,1174.471264,15.0755465,19.53364669,-2.489311088,-0.861112279,-0.902391166,-0.861112279,-25.80572686,-0.859582294,-28.53727909,-0.859582294,-31.84213771,-0.859582294,55.81939166,88
80766,1,97,97,4.505154639,437,968.2929062,46.76430206,44389.58763,15.62756156,227.7302674,-12.47510553,-10.37731486,-11.9532226,-10.37731486,-27.46778127,-2.50454835,-31.04359826,-2.50454835,-37.74791139,-2.50454835,110.1164909,96
80767,1,92,89,2.413043478,222,698.7432432,34.45945946,26154.53261,19.76260065,32.77901656,-2.820933321,5.562556761,-1.163724836,5.562556761,-27.83891246,-0.058095248,-30.1141171,-0.058095248,-34.28999001,-0.058095248,44.14516751,100
80768,1,69,68,2.101449275,145,743.4413793,35.51034483,3050.275362,13.81417364,17.01584101,0.291766892,-1.831706427,-0.393107704,-1.831706427,-19.04610678,0.481787115,-21.5700998,0.481787115,-24.88772749,0.481787115,24.50985817,94
80769,1,75,74,1.533333333,115,656.4521739,38.68695652,1221.36,10.97465235,12.72000689,-0.311542564,-10.61126277,0.098707353,-10.61126277,-21.56680459,-1.176707803,-24.42247478,-1.176707803,-26.61001314,-1.176707803,13.98522344,91
80770,1,53,46,1.79245283,95,483.3894737,28.12631579,44344.07547,13.45219451,18.11683108,-2.181675417,9.075477842,-1.612351511,9.075477842,-16.01648438,1.549932187,-17.99402233,1.549932187,-20.1132122,1.549932187,18.37299055,70
80773,1,53,35,2.169811321,115,593.8869565,26.63478261,27726.56604,12.89751778,16.82964119,-3.520442139,11.59002495,-3.632947326,11.59002495,-14.21923149,1.002375578,-16.01140951,1.002375578,-19.20696565,1.002375578,28.42154791,60
80774,1,74,73,2.486486486,184,925.0869565,45.0326087,33856.32432,13.20326769,8.402012406,-4.604167264,-7.350318572,-4.038824735,-7.350318572,-20.21139858,-2.177061216,-22.80387786,-2.177061216,-25.57740653,-2.177061216,36.38279314,91
80776,1,79,75,5.025316456,397,656.8387909,31.17632242,121271.7975,11.20345089,8.895586113,-2.479256161,-8.585494916,-3.262302535,-8.585494916,-22.14622046,0.196242735,-24.51239183,0.196242735,-26.67104199,0.196242735,108.0467671,92
80778,1,79,79,2.670886076,211,941.8578199,58.37914692,14194.8481,6.953642994,2.092966164,-4.559358964,-20.66556778,-4.179263175,-20.66556778,-20.87209102,-1.877406921,-23.32753487,-1.877406921,-27.31823322,-1.877406921,42.03187694,81
80780,1,98,97,2.357142857,231,834.2337662,39.14285714,6598.673469,20.22393523,320.2302444,-8.391307616,8.041502429,-7.748467583,8.041502429,-29.34855233,-2.950528584,-32.61502382,-2.950528584,-37.75579797,-2.950528584,42.99086318,81
80784,1,75,68,3.32,249,700.8915663,36.59437751,40022.02667,20.12779274,23.15107472,-5.58653399,9.53812186,-5.163327905,9.53812186,-20.93493958,0.816333832,-23.57450409,0.816333832,-26.94572001,0.816333832,55.50597607,85
80785,1,79,74,4.075949367,322,822.8322981,46.04347826,44926.83544,-27.75864013,-31.21448447,-7.709797118,-20.54249014,-7.903583656,-20.54249014,-22.33469017,-2.154471449,-24.41857463,-2.154471449,-27.61741302,-2.154471449,78.77338434,83
80786,1,81,80,5.197530864,421,973.0736342,50.48456057,60829.76543,-25.87585789,-27.87773328,0.575973116,-16.38890636,0.225551175,-16.38890636,-21.52979741,-0.833412104,-23.94909771,-0.833412104,-27.31607289,-0.833412104,101.599845,93
80787,1,75,73,2.253333333,169,778.0591716,39.37869822,30946.37333,20.29317166,24.20545083,-1.39757017,7.950118631,-1.407346661,7.950118631,-21.08707199,1.389179348,-23.60342496,1.389179348,-26.78485081,1.389179348,28.17734144,76
80790,1,75,71,3.2,240,578.3708333,30.62916667,103776.96,19.58597104,21.85333713,-3.042249604,3.13320372,-2.420343185,3.13320372,-20.99490951,-1.4681522,-23.48417536,-1.4681522,-26.77992021,-1.4681522,56.77075106,84
80791,1,75,74,3.053333333,229,970.8995633,49.25764192,80378.05333,8.612167364,12.09892339,-3.936131236,-10.25669069,-4.024886641,-10.25669069,-21.79363905,-0.389407759,-23.70890682,-0.389407759,-26.36359164,-0.389407759,54.15463648,92
80793,1,72,65,2.180555556,157,994.7707006,44.70700637,14732.20833,21.39074955,24.68212243,4.007776513,13.74480447,4.742097029,13.74480447,-20.90695027,-0.432209693,-23.4773623,-0.432209693,-26.28438224,-0.432209693,27.86450188,71
80794,1,76,73,3.276315789,249,746.0522088,33.3815261,53306.56579,7.355771635,9.802730074,-4.062735773,-13.77253533,-3.827800023,-13.77253533,-21.17629416,0.706606576,-24.18512963,0.706606576,-27.24290746,0.706606576,60.53386851,90
80795,1,75,73,3.133333333,235,661.7148936,31.71489362,36843.69333,16.44572365,19.74367914,-1.610155077,0.292660014,-1.977543254,0.292660014,-21.16025605,1.712602232,-23.75812771,1.712602232,-26.68729876,1.712602232,44.71341442,81
80797,1,73,72,3.506849315,256,638.4765625,37.5,17963.35616,10.3588267,12.47417856,-2.757423058,-9.033661701,-2.325436943,-9.033661701,-20.70860027,-1.077276798,-23.16911768,-1.077276798,-25.49995405,-1.077276798,52.56802534,92
80799,1,72,70,2.375,171,713.4385965,39.86549708,24081.875,13.68006855,16.15102932,-0.863871262,-3.699513733,-0.956327176,-3.699513733,-20.80284029,-0.138572777,-23.34013489,-0.138572777,-25.25779588,-0.138572777,33.86004305,96
80800,1,69,64,1.623188406,112,769.5446429,37.80357143,12285.52174,23.39488605,27.21640246,1.312011422,19.65458747,1.739951128,19.65458747,-19.33134291,0.002029462,-21.47470304,0.002029462,-24.70764688,0.002029462,17.6880211,56
80801,1,75,69,3.306666667,248,727.5927419,41.45967742,6126.213333,20.83028191,23.60829917,2.008706565,8.985964874,2.868509352,8.985964874,-20.54706733,1.29026134,-23.5502162,1.29026134,-26.81041919,1.29026134,58.27357001,84
80804,1,76,73,3.578947368,272,779.3602941,43.26838235,56731.60526,7.24137863,54.04770028,-5.158280162,-16.30486076,-5.713188083,-16.30486076,-20.92346429,-1.23410413,-23.16071891,-1.23410413,-26.66753415,-1.23410413,63.99956655,96
80806,1,77,73,3.896103896,300,707.2233333,37.72666667,143463.1039,9.768392035,11.03053352,-2.721416467,-11.52085228,-2.307115605,-11.52085228,-21.34623356,-1.165330499,-23.98362164,-1.165330499,-26.80030721,-1.165330499,72.72384967,90
80813,1,90,87,2.388888889,215,670.1906977,37.65116279,2088.322222,18.73097623,26.35564754,-5.053109059,5.130371205,-3.573012689,5.130371205,-26.35759099,1.384704045,-28.72992793,1.384704045,-32.81201657,1.384704045,41.64544594,96
80814,1,71,64,2.478873239,176,861.8636364,42.71590909,58694.88732,15.80538219,11.99262783,-2.874041987,2.345236364,-3.479484983,2.345236364,-19.87512228,-2.345417049,-22.51919961,-2.345417049,-24.62357962,-2.345417049,35.16070898,84
80817,1,80,80,3.425,274,1118.175182,56.38321168,11298.8125,3.889020648,-0.798433055,-3.271026525,-25.30976701,-3.32706882,-25.30976701,-22.04585806,-1.831990918,-24.56314647,-1.831990918,-27.96346141,-1.831990918,66.05203675,86
80819,1,83,78,2.168674699,180,478.0888889,21.22777778,7440.39759,20.01434985,31.66447883,-4.594114054,12.25609511,-3.653856878,12.25609511,-25.18593926,-0.408382335,-27.51236022,-0.408382335,-30.44511259,-0.408382335,37.68603916,45
80824,1,77,77,2.571428571,198,850.2525253,44.67676768,45278.24675,20.04762072,71.85904869,1.670335561,6.982321478,2.032309641,6.982321478,-22.53379953,1.623543037,-24.79403662,1.623543037,-28.24002094,1.623543037,37.70172201,89
80825,1,80,80,3.875,310,1515.629032,66.09032258,24797.8625,-21.83777619,-24.38330121,-0.775844763,-12.45135605,-1.115329044,-12.45135605,-22.40621592,-0.033443639,-24.99769872,-0.033443639,-27.87787938,-0.033443639,76.53986932,93
80827,1,75,72,2.6,195,574.6205128,32.46153846,60708.73333,14.45633355,17.88207029,0.182696863,-3.52026456,0.889485412,-3.52026456,-21.68692003,1.219228068,-24.20932114,1.219228068,-26.98162749,1.219228068,42.97224957,71
80829,1,73,64,2.369863014,173,627.3063584,29.19653179,5914.356164,21.82829049,24.85224802,4.215361255,14.25521945,4.221148701,14.25521945,-20.81785739,-0.110857581,-22.92957752,-0.110857581,-26.41310715,-0.110857581,35.23571149,78
80832,1,92,91,2.913043478,268,640.6828358,27.9738806,3445.48913,11.07681496,14.42265413,-0.300711328,-10.73972454,1.365205974,-10.73972454,-26.62311444,-0.376644621,-30.06060825,-0.376644621,-34.64345328,-0.376644621,61.37097258,98
80835,1,83,82,2.506024096,208,1117.615385,51.26442308,135272.1446,-27.20856753,-30.84408638,-8.043617321,-26.44515977,-8.538276075,-26.44515977,-22.03334187,-1.487966914,-24.5719294,-1.487966914,-29.07522227,-1.487966914,34.25430396,93
80846,1,95,93,2.505263158,238,746.3277311,39.39495798,19226.78947,17.24767426,147.1257326,-11.16893248,-0.508903177,-9.7725895,-0.508903177,-28.76415212,-1.378545705,-32.02497561,-1.378545705,-36.77427541,-1.378545705,47.53355492,81
80848,1,77,73,3.922077922,302,877.6523179,41.79470199,51036.09091,14.29000984,17.47300447,-2.517932741,-3.812654247,-2.734271987,-3.812654247,-22.89958111,2.814334483,-24.86076144,2.814334483,-27.93112057,2.814334483,72.54181313,97
80851,1,71,50,2.098591549,149,660.6442953,32.5704698,23237.87324,21.73960875,26.00114494,0.552085317,17.64525697,0.726579587,17.64525697,-20.76206085,0.70194664,-22.30604946,0.70194664,-25.76223647,0.70194664,37.24577408,40
80853,1,84,84,4.154761905,349,1004.676218,54.33524355,56096.7619,-29.71585682,-31.65415667,-2.377357826,-24.28574195,-2.289328644,-24.28574195,-23.24958208,0.398315408,-24.95818696,0.398315408,-28.65854653,0.398315408,83.81788465,97
80857,1,77,69,2.428571429,187,692.3208556,41.2459893,19141,-10.75727275,-11.11813785,-2.182364267,12.75886821,-1.921315974,12.75886821,-21.80999024,0.410451989,-24.20896809,0.410451989,-26.9190619,0.410451989,36.0748844,78
80862,1,68,61,3.852941176,262,574.6526718,35.14885496,29726.77941,18.38010254,21.95969476,-1.94827787,8.822819589,-1.685290547,8.822819589,-19.29374559,-1.510062878,-22.28124958,-1.510062878,-25.6544398,-1.510062878,65.94936062,85
80863,1,72,72,2.361111111,170,794.6882353,37.74117647,31589.59722,20.95722841,23.72589578,0.210491463,8.799825244,0.635015849,8.799825244,-20.77728685,1.180811346,-23.08205545,1.180811346,-26.7154365,1.180811346,34.3433257,71
80865,1,70,53,3.8,266,799.7706767,44.21428571,31603.02857,21.1327286,25.50116861,2.00635475,17.34843808,1.92131468,17.34843808,-20.69532941,1.3930598,-22.11311077,1.3930598,-25.2832626,1.3930598,77.25558879,66
80867,1,96,85,2.510416667,241,380.1369295,20.70954357,127040.1667,26.87186422,2203.314756,-10.76648597,23.65649473,-10.40620976,23.65649473,-27.64224203,-2.182109848,-31.4069729,-2.182109848,-37.59612411,-2.182109848,57.8508422,80
80868,1,66,66,2.5,165,829.230303,41.07272727,6463.19697,16.56626844,20.90169928,-2.003699805,7.033884466,-2.759428791,7.033884466,-19.30763892,-0.167424449,-21.42101323,-0.167424449,-23.74451048,-0.167424449,33.23868158,77
80870,1,73,71,2.164383562,158,860.3987342,48.27848101,3836.369863,12.53294651,15.36986475,-0.186305641,-4.715569636,-0.54598312,-4.715569636,-21.22697559,-1.632989134,-23.89317072,-1.632989134,-26.67179217,-1.632989134,24.30728608,87
80878,1,73,73,2.04109589,149,724.3020134,34.59060403,37637.21918,19.39109742,23.25033801,3.729613531,4.517569311,3.987780108,4.517569311,-21.32267073,0.916840074,-24.17003242,0.916840074,-26.94898856,0.916840074,26.04283008,77
80881,1,62,54,1.887096774,117,513.982906,26.70940171,5147.919355,15.18278077,15.91148482,-6.067389568,4.430132775,-6.357988565,4.430132775,-17.7478395,-2.441808909,-19.95211847,-2.441808909,-21.5701445,-2.441808909,18.09298914,79
80883,1,76,73,3.763157895,286,1024.828671,64.42307692,19810.73684,15.59027552,20.62766921,-1.479402721,2.892641612,-1.476137465,2.892641612,-21.29474174,-0.24420578,-23.17010166,-0.24420578,-27.03558447,-0.24420578,76.76331586,96
80885,1,45,35,1.977777778,89,400.8876404,21.76404494,15041.37778,11.14090738,14.22266757,-2.825154665,11.52528589,-3.391131546,11.52528589,-12.13983449,0.745615162,-13.51737904,0.745615162,-16.27849731,0.745615162,16.79706407,65
80894,1,69,67,1.492753623,103,623.6407767,30.5631068,2167.463768,22.47173594,28.4574446,-3.090762311,14.91906346,-2.466721965,14.91906346,-20.31544044,1.127727026,-22.59905434,1.127727026,-25.71230913,1.127727026,13.31864989,74
80895,1,79,79,2.518987342,199,752.5979899,36.08040201,7853.886076,5.584329576,6.523721981,-1.638874435,-18.47950985,-1.340300456,-18.47950985,-21.26272482,-2.134923908,-23.86871571,-2.134923908,-27.13273834,-2.134923908,36.99849202,98
80897,1,77,75,1.948051948,150,1442.613333,61.15333333,24665.5974,21.73646735,20.47968087,-1.832075431,11.86726948,-2.150601924,11.86726948,-21.60328941,-0.020857339,-23.81926173,-0.020857339,-27.38465864,-0.020857339,21.26723089,97
80905,1,75,72,1.906666667,143,725.5174825,36.30769231,1958.733333,24.42648882,77.59929494,1.255490733,20.82123771,1.363758308,20.82123771,-21.51978984,0.425396489,-24.09453957,0.425396489,-27.63494191,0.425396489,22.45549318,60
80907,1,75,73,2.706666667,203,699.3300493,38.65517241,12868.34667,3.24691663,4.240377967,-4.22366724,-21.38433245,-4.226876797,-21.38433245,-20.95736959,-1.674806275,-23.57652269,-1.674806275,-26.80682363,-1.674806275,35.97588129,96
80909,1,63,51,3.841269841,242,510.1694215,26.50826446,55362.60317,16.90395063,21.71563786,-1.174037018,13.43960151,-1.94733824,13.43960151,-17.5062528,1.762525506,-19.19030655,1.762525506,-22.10439776,1.762525506,67.4641677,81
80917,1,83,77,2.397590361,199,478.1959799,25.86934673,39698.78313,21.09243087,39.37114905,-5.253787965,12.01344006,-4.243604492,12.01344006,-24.47552562,-1.463718937,-26.20716952,-1.463718937,-29.287783,-1.463718937,40.83000536,41
80938,1,73,72,1.767123288,129,778.2790698,44.07751938,9016.369863,10.34388598,38.08738314,-2.690417903,-8.794712161,-2.69850884,-8.794712161,-21.20688877,-1.318143069,-23.48132488,-1.318143069,-26.53902232,-1.318143069,16.13934803,98
80951,1,81,81,3.432098765,278,929.5503597,50.39928058,45562.82716,3.170932249,-1.111491826,-6.52254958,-27.41272596,-6.918034219,-27.41272596,-21.96058543,-1.429963936,-24.41540277,-1.429963936,-28.33262979,-1.429963936,60.08924253,92
80965,1,75,74,3.173333333,238,986.2605042,36.21428571,7157.533333,15.36468287,17.45791298,-4.786873519,-1.988055984,-4.643448661,-1.988055984,-20.4443537,-1.162102054,-23.74997077,-1.162102054,-26.90714792,-1.162102054,56.48721748,79
80968,1,76,75,2.039473684,155,721.0064516,48.63225806,14895.65789,15.74963134,19.38494251,-2.26801505,-0.213316262,-1.564271989,-0.213316262,-20.75482767,0.34157073,-23.38926691,0.34157073,-27.40261216,0.34157073,25.44060273,94
80970,1,76,68,4.697368421,357,1082.980392,48.93277311,72479.39474,21.56680862,25.82375766,-1.066967607,15.1543218,-1.354243453,15.1543218,-20.16580024,0.372560709,-22.79687807,0.372560709,-27.01548542,0.372560709,99.26823516,76
80980,1,66,66,3.636363636,240,882.75,40.70833333,58919.54545,17.71373824,20.26154525,-0.684992997,1.916174515,-0.474149508,1.916174515,-19.61673156,-0.233281154,-21.75888377,-0.233281154,-24.61692774,-0.233281154,63.94865819,60
80981,1,44,43,2.454545455,108,485.3703704,28.62962963,13905.54545,6.553107451,-12.74672647,-6.45885127,-0.017111034,-5.730736919,-0.017111034,-12.90114253,0.87813634,-14.14940642,0.87813634,-16.75675897,0.87813634,23.18486306,60
80983,1,42,41,2.642857143,111,438.4774775,29.17117117,24101.33333,5.631492767,-10.43435141,-7.635168517,-2.694869108,-7.363986337,-2.694869108,-11.77965595,0.738950098,-13.57859396,0.738950098,-15.71504359,0.738950098,24.82542317,74
80984,1,98,98,2.765306122,271,634.7380074,36.15498155,4575.265306,7.309840957,216.5687191,-12.16560029,-24.31694025,-12.08305139,-24.31694025,-27.25154982,-4.413156361,-30.72777807,-4.413156361,-37.39017008,-4.413156361,58.70515465,79
80987,1,72,71,2.083333333,150,740.7866667,38.96666667,55165.18056,16.44955159,22.46694635,-1.179618826,0.834765154,-1.004259479,0.834765154,-19.99565847,-3.163927909,-23.13325575,-3.163927909,-26.24692126,-3.163927909,29.47778373,60
80988,1,67,64,2.134328358,143,492.8881119,28.74125874,24547.65672,8.635703414,9.8632386,-5.441947989,-5.493838482,-6.116929527,-5.493838482,-17.40299329,-0.817621836,-19.75700177,-0.817621836,-24.19646355,-0.817621836,20.06493464,66
80989,1,51,47,1.37254902,70,531.5714286,33.01428571,3059.333333,12.52599001,-11.1878095,-2.810805352,9.257887875,-2.527320339,9.257887875,-14.63461654,2.118889254,-15.88119907,2.118889254,-19.24533577,2.118889254,6.980757582,85
80990,1,99,99,2,198,525.1868687,32.2020202,1235.414141,5.726086837,164.0621411,-12.08728473,-27.74840302,-11.71576556,-27.74840302,-29.54340139,-5.397187302,-32.88888644,-5.397187302,-37.06384355,-5.397187302,34.11652014,98
80992,1,98,91,3.112244898,305,544.8229508,24.97704918,66076.5,22.44842468,654.0019415,-7.685064849,16.33708425,-7.208712794,16.33708425,-28.26942375,1.127546305,-32.25022322,1.127546305,-37.80663026,1.127546305,75.97579946,54
80993,1,88,86,1.625,143,581.2797203,33.27972028,149709.7386,18.74497624,786.6534728,-5.398960662,8.448437399,-1.981958306,8.448437399,-25.22915533,-1.897634694,-28.34905775,-1.897634694,-33.49967884,-1.897634694,22.61506597,46
80995,1,79,76,4.341772152,343,956.3994169,51.95335277,11572.46835,10.13450416,12.69054879,-5.986077745,-9.234081807,-5.224957758,-9.234081807,-22.25410399,0.501941189,-25.37039217,0.501941189,-27.57485113,0.501941189,87.14159238,93
80997,1,42,27,3.047619048,128,344.859375,19.765625,73404.88095,6.937861566,9.884621023,-5.740744345,5.173856705,-5.723521055,5.173856705,-12.08780364,-0.549589458,-12.89565739,-0.549589458,-14.95032672,-0.549589458,34.01936763,60
80998,1,100,100,2.87,287,730.0522648,35.86062718,47232.26,9.400839757,346.3858847,-15.77653817,-19.37830329,-16.19428017,-19.37830329,-28.8171055,-3.386631975,-32.20569834,-3.386631975,-38.00207017,-3.386631975,65.04740038,89
80999,1,76,73,3.539473684,269,811.7695167,38.03717472,25910.71053,9.322999691,11.43165492,-1.7861187,-13.02761067,-2.238317515,-13.02761067,-21.74784064,-1.06235918,-23.68334088,-1.06235918,-25.56188792,-1.06235918,61.75923184,98
81000,1,77,60,3.571428571,275,653.7418182,33.08727273,79876.22078,14.30918514,9.678605803,-3.197969655,-1.47339987,-3.19686519,-1.47339987,-21.30277903,-0.675821441,-24.10731623,-0.675821441,-27.25090122,-0.675821441,72.22098925,87
81001,1,72,70,2.958333333,213,821.8873239,40.81220657,55378.38889,20.1778044,24.83769684,1.502344139,10.62265796,0.571802004,10.62265796,-19.79276096,-0.04196317,-22.94022501,-0.04196317,-25.86997211,-0.04196317,51.04774739,91
81006,1,72,72,2.277777778,164,761.7195122,39.62195122,32964.18056,20.4950691,24.08656022,-3.085261823,10.68332374,-2.730727182,10.68332374,-21.61758339,0.393660577,-23.99503783,0.393660577,-26.99386782,0.393660577,26.84104359,69
81010,1,79,79,2.898734177,229,950.6724891,49.79039301,23835.3038,-23.44273291,-26.02763656,-6.871902617,-15.0605187,-7.223872733,-15.0605187,-20.99915451,-2.917786166,-23.44098813,-2.917786166,-27.17028993,-2.917786166,45.2273858,94
81011,1,69,62,3.304347826,228,738.9035088,37.51754386,16068.98551,21.01176266,24.4336232,-1.414647354,16.6058163,-0.897411327,16.6058163,-19.92440458,-0.528905287,-21.64914404,-0.528905287,-24.64653575,-0.528905287,52.82220089,67
81012,1,70,61,5.157142857,361,710.4626039,42.29362881,20482.34286,17.90322482,21.83517642,-0.306300004,6.762195912,0.154035918,6.762195912,-20.83831583,0.645111614,-22.63361379,0.645111614,-25.77824109,0.645111614,112.2917884,74
81013,1,71,70,2.042253521,145,599.7448276,31.94482759,13255.85915,21.10068873,25.34539522,2.138649742,11.00864847,1.311328975,11.00864847,-19.59369115,-0.514583524,-22.16219022,-0.514583524,-25.68786628,-0.514583524,24.07282073,76
81014,1,76,75,4.723684211,359,1091.339833,53.28690808,36819.94737,10.35023806,53.8211863,-0.697120731,-11.46143789,-1.228778101,-11.46143789,-22.00547464,0.120780814,-24.563572,0.120780814,-27.82829881,0.120780814,96.14755772,92
81018,1,80,76,4.3125,345,1243.205797,52.53623188,22914.825,14.22799776,17.18965762,-1.080256132,-4.674541123,-2.465055763,-4.674541123,-21.63436303,0.131796331,-24.67435351,0.131796331,-27.57909741,0.131796331,80.12216647,91
81019,1,88,82,3.136363636,276,547.0144928,29.97101449,56122.72727,22.70530448,39.67506844,-3.047323666,17.77940956,-2.873312904,17.77940956,-26.6559934,-1.727895243,-29.61262442,-1.727895243,-32.80798745,-1.727895243,71.32578324,74
81022,1,60,53,2.083333333,125,852.592,37.688,8140.166667,19.01510168,23.58994921,5.204129211,17.76540856,5.660056372,17.76540856,-17.53802754,-0.512857219,-19.69225383,-0.512857219,-22.82762974,-0.512857219,25.48668359,51
81023,1,68,62,2.661764706,181,749.2375691,42.1878453,32648.95588,15.31496317,65.93766159,-1.4437091,2.198661592,-1.260783291,2.198661592,-18.32000901,-1.13038594,-20.03381599,-1.13038594,-24.12815258,-1.13038594,37.06710131,92
81030,1,72,66,2.5,180,656.2777778,36.48888889,16053.40278,21.43097665,26.3371911,-2.306506045,12.36425495,-2.009302157,12.36425495,-20.75790794,-0.014543036,-22.44153959,-0.014543036,-26.22433678,-0.014543036,41.2735709,77
81033,1,73,70,4.479452055,327,914.6452599,42.77675841,43098.05479,9.081796901,11.47605869,-2.24868649,-10.54989489,-3.497035405,-10.54989489,-20.83886099,1.680866671,-23.014412,1.680866671,-26.39328977,1.680866671,94.02708027,82
81036,1,69,68,3.449275362,238,592.8235294,26.97058824,20041.65217,18.42166649,21.28123635,-1.131133194,6.165079955,-1.700083864,6.165079955,-20.14582765,0.306608115,-21.44763892,0.306608115,-23.93909079,0.306608115,54.89523538,79
81039,1,77,76,3.792207792,292,791.9178082,42.64383562,24250.81818,7.539546422,10.15139127,-4.793301229,-15.14286192,-4.932565332,-15.14286192,-21.79587532,0.566131971,-23.59530461,0.566131971,-28.44349721,0.566131971,62.91334674,97
81045,1,38,34,2.921052632,111,388.0540541,19.40540541,2365.684211,7.371618318,10.87184615,-5.289394629,6.082483902,-5.114696892,6.082483902,-10.68636852,2.478937296,-11.66004163,2.478937296,-14.0955152,2.478937296,25.08253602,60
81049,1,52,47,3.846153846,200,347.56,18.625,7330.557692,13.55867997,-29.52615598,-1.255946629,14.39437944,-1.460586448,14.39437944,-14.40198541,-1.075926911,-14.74621208,-1.075926911,-19.11685558,-1.075926911,54.92589901,65
81050,1,72,72,2.180555556,157,760.5031847,36.02547771,60329.81944,22.0778264,26.86446991,2.13896649,13.66107928,1.924962892,13.66107928,-20.79106686,-0.281346224,-23.20532052,-0.281346224,-27.54433479,-0.281346224,26.79548395,72
81057,1,72,72,5.180555556,373,953.0509383,51.16085791,75597.59722,7.98210781,8.560025721,-5.814085435,-16.23494297,-5.026231189,-16.23494297,-21.00350893,-1.259329449,-23.37352268,-1.259329449,-26.22957009,-1.259329449,109.0719662,84
81073,1,78,68,2.269230769,177,1157.79661,64.10169492,7179.076923,-12.02393998,-13.00927829,-3.848619928,7.786743088,-3.117703442,7.786743088,-22.66121627,-0.576182354,-25.16627598,-0.576182354,-27.79795491,-0.576182354,33.6478123,80
81078,1,74,63,2.689189189,199,669.6231156,39.65829146,53087.13514,19.4695639,23.32935896,2.090663797,10.15123114,1.735747622,10.15123114,-20.72371061,-1.603809566,-23.40206718,-1.603809566,-27.00578202,-1.603809566,48.05488466,97
81079,1,73,62,2.97260274,217,658.0737327,39.66359447,70770.43836,7.791084948,8.707063804,1.200721897,-9.677787937,1.173196966,-9.677787937,-20.25150589,-1.222118634,-23.13287815,-1.222118634,-26.12732831,-1.222118634,52.92022089,89
81083,1,76,75,2.486842105,189,680.9259259,34.65608466,14117.19737,-23.94430926,-27.34009658,-6.893539353,-15.37604308,-6.972905615,-15.37604308,-22.00312922,-2.879407801,-22.73544328,-2.879407801,-26.20973359,-2.879407801,32.37940197,83
81096,1,72,72,3.208333333,231,785.025974,39.4025974,18105.66667,19.39204121,23.05965436,-4.456385858,5.57508019,-4.703253646,5.57508019,-21.46922128,-0.703182647,-23.29594609,-0.703182647,-26.10253845,-0.703182647,51.60078591,96
